cohort,age,sex,year,init_prev,i,f,r,DR,N,subPops,pop_prop0,pop_prop1,pop_prop2,pop_prop3,pop_prop4,prevalence_ratio0,prevalence_ratio1,prevalence_ratio2,prevalence_ratio3,prevalence_ratio4,i_RR0,i_RR1,i_RR2,i_RR3,i_RR4,f_RR0,f_RR1,f_RR2,f_RR3,f_RR4,r_RR0,r_RR1,r_RR2,r_RR3,r_RR4,DR_scale0,DR_scale1,DR_scale2,DR_scale3,DR_scale4
24,84,male,2083,0.0,0.01880761404415971,0.040857493124243534,0.0,0.06947673989174298,1000,5,0.2,0.2,0.2,0.2,0.2,0.9599816409999999,0.96998623,0.97999082,0.98999541,1,1.007037982,1.005278486,1.003518991,1.001759495,1,1.2230256309999998,1.167269223,1.111512815,1.055756408,1,1,1,1,1,1,1,1,1,1,1
24,85,male,2084,0.0,0.018195485977750624,0.043864820805754344,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.917016385,0.937762289,0.958508192,0.9792540959999999,1,0.939983048,0.9549872859999999,0.9699915240000001,0.984995762,1,1.127874193,1.095905645,1.063937097,1.031968548,1,1,1,1,1,1,1,1,1,1,1
24,86,male,2085,0.0,0.018282329960972992,0.04751098646212996,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.917016385,0.937762289,0.958508192,0.9792540959999999,1,0.939983048,0.9549872859999999,0.9699915240000001,0.984995762,1,1.127874193,1.095905645,1.063937097,1.031968548,1,1,1,1,1,1,1,1,1,1,1
24,87,male,2086,0.0,0.019068145993826814,0.051795990167227274,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.917016385,0.937762289,0.958508192,0.9792540959999999,1,0.939983048,0.9549872859999999,0.9699915240000001,0.984995762,1,1.127874193,1.095905645,1.063937097,1.031968548,1,1,1,1,1,1,1,1,1,1,1
24,88,male,2087,0.0,0.02055293392859827,0.05671983184718938,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.917016385,0.937762289,0.958508192,0.9792540959999999,1,0.939983048,0.9549872859999999,0.9699915240000001,0.984995762,1,1.127874193,1.095905645,1.063937097,1.031968548,1,1,1,1,1,1,1,1,1,1,1
24,89,male,2088,0.0,0.022736693986858094,0.06228251164973012,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.917016385,0.937762289,0.958508192,0.9792540959999999,1,0.939983048,0.9549872859999999,0.9699915240000001,0.984995762,1,1.127874193,1.095905645,1.063937097,1.031968548,1,1,1,1,1,1,1,1,1,1,1
24,90,male,2089,0.0,0.02561942602089246,0.06848402950099258,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
24,91,male,2090,0.0,0.029072234064624773,0.07533005591297609,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
24,92,male,2091,0.0,0.03239614606842358,0.0821817529108159,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
24,93,male,2092,0.0,0.03559116210614578,0.08903912056836893,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
24,94,male,2093,0.0,0.03865728210393448,0.09590215881177826,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
24,95,male,2094,0.0,0.041594506135646574,0.10277086756718692,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
24,96,male,2095,0.0,0.04440283412742516,0.10964524698230882,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
24,97,male,2096,0.0,0.04669949016000642,0.11554243270798396,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
24,98,male,2097,0.0,0.049225811788460125,0.12202933698406956,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
24,99,male,2098,0.0,0.05053724138017737,0.1280398689157911,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
24,100,male,2099,0.0,0.05053724138017737,0.1280398689157911,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
24,101,male,2100,0.0,0.05053724138017737,0.1280398689157911,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
24,102,male,2101,0.0,0.05053724138017737,0.1280398689157911,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
24,103,male,2102,0.0,0.05053724138017737,0.1280398689157911,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
24,104,male,2103,0.0,0.05053724138017737,0.1280398689157911,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
24,105,male,2104,0.0,0.05053724138017737,0.1280398689157911,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
24,106,male,2105,0.0,0.05053724138017737,0.1280398689157911,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
24,107,male,2106,0.0,0.05053724138017737,0.1280398689157911,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
24,108,male,2107,0.0,0.05053724138017737,0.1280398689157911,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
24,109,male,2108,0.0,0.05053724138017737,0.1280398689157911,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
24,110,male,2109,0.0,0.05053724138017737,0.1280398689157911,0.0,0.06142091099154,1000,5,0.2,0.2,0.2,0.2,0.2,0.887198853,0.91539914,0.9435994259999999,0.971799713,1,0.878232637,0.908674478,0.939116318,0.9695581590000001,1,0.9958828820000001,0.996912162,0.9979414409999999,0.998970721,1,1,1,1,1,1,1,1,1,1,1
25,17,male,2011,0.0,0.0,0.0,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1
25,18,male,2012,0.0,0.0,0.0,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1
25,19,male,2013,0.0,7.6731158e-06,1.4041048e-07,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1
25,20,male,2014,0.0,2.2558960452e-05,4.1280681119999996e-07,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1
25,21,male,2015,0.0,4.421565472273599e-05,8.09101349952e-07,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1
25,22,male,2016,0.0,7.221884245241567e-05,1.3215322049215997e-06,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1
25,23,male,2017,0.0,0.00010616174269717007,1.9425637569966648e-06,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1
25,24,male,2018,0.0,0.00014565384153047468,2.6652321996207544e-06,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1
25,25,male,2019,0.0,0.00018290486161443996,0.0007603885936004787,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.7173222119999998,1.537991659,1.358661106,1.179330553,1,2.165610422,1.874207816,1.582805211,1.291402605,1,1.717002312,1.537751734,1.358501156,1.179250578,1,1,1,1,1,1,1,1,1,1,1
25,26,male,2020,0.0,0.0002113395499916173,0.002229569829716612,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.7173222119999998,1.537991659,1.358661106,1.179330553,1,2.165610422,1.874207816,1.582805211,1.291402605,1,1.717002312,1.537751734,1.358501156,1.179250578,1,1,1,1,1,1,1,1,1,1,1
25,27,male,2021,0.0,0.0002314411835241424,0.004366612178709565,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.7173222119999998,1.537991659,1.358661106,1.179330553,1,2.165610422,1.874207816,1.582805211,1.291402605,1,1.717002312,1.537751734,1.358501156,1.179250578,1,1,1,1,1,1,1,1,1,1,1
25,28,male,2022,0.0,0.0002436741606377487,0.007129674873214641,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.7173222119999998,1.537991659,1.358661106,1.179330553,1,2.165610422,1.874207816,1.582805211,1.291402605,1,1.717002312,1.537751734,1.358501156,1.179250578,1,1,1,1,1,1,1,1,1,1,1
25,29,male,2023,0.0,0.00024848470956926016,0.010478614326652012,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.7173222119999998,1.537991659,1.358661106,1.179330553,1,2.165610422,1.874207816,1.582805211,1.291402605,1,1.717002312,1.537751734,1.358501156,1.179250578,1,1,1,1,1,1,1,1,1,1,1
25,30,male,2024,0.0,0.00024630164490759785,0.01437492747915938,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.7086647609999999,1.531498571,1.35433238,1.17716619,1,2.113266244,1.834949683,1.5566331219999998,1.278316561,1,1.6874085509999999,1.515556413,1.343704276,1.171852138,1,1,1,1,1,1,1,1,1,1,1
25,31,male,2025,0.0,0.00026339100040381075,0.017860169683031238,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.7086647609999999,1.531498571,1.35433238,1.17716619,1,2.113266244,1.834949683,1.5566331219999998,1.278316561,1,1.6874085509999999,1.515556413,1.343704276,1.171852138,1,1,1,1,1,1,1,1,1,1,1
25,32,male,2026,0.0,0.00030503524337301396,0.020297156295958716,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.7086647609999999,1.531498571,1.35433238,1.17716619,1,2.113266244,1.834949683,1.5566331219999998,1.278316561,1,1.6874085509999999,1.515556413,1.343704276,1.171852138,1,1,1,1,1,1,1,1,1,1,1
25,33,male,2027,0.0,0.0003772842887010953,0.02218825051846281,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.7086647609999999,1.531498571,1.35433238,1.17716619,1,2.113266244,1.834949683,1.5566331219999998,1.278316561,1,1.6874085509999999,1.515556413,1.343704276,1.171852138,1,1,1,1,1,1,1,1,1,1,1
25,34,male,2028,0.0,0.00047487024252306815,0.02317624873531216,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.7086647609999999,1.531498571,1.35433238,1.17716619,1,2.113266244,1.834949683,1.5566331219999998,1.278316561,1,1.6874085509999999,1.515556413,1.343704276,1.171852138,1,1,1,1,1,1,1,1,1,1,1
25,35,male,2029,0.0,0.0005977932525527533,0.02326115116807749,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.6880072119999998,1.5160054090000001,1.344003606,1.172001803,1,2.0371139730000003,1.77783548,1.518556987,1.259278493,1,1.64397088,1.48297816,1.32198544,1.16099272,1,1,1,1,1,1,1,1,1,1,1
25,36,male,2030,0.0,0.0007460532449332404,0.02244295766904499,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.6880072119999998,1.5160054090000001,1.344003606,1.172001803,1,2.0371139730000003,1.77783548,1.518556987,1.259278493,1,1.64397088,1.48297816,1.32198544,1.16099272,1,1,1,1,1,1,1,1,1,1,1
25,37,male,2031,0.0,0.0009204068837101894,0.021187739020734984,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.6880072119999998,1.5160054090000001,1.344003606,1.172001803,1,2.0371139730000003,1.77783548,1.518556987,1.259278493,1,1.64397088,1.48297816,1.32198544,1.16099272,1,1,1,1,1,1,1,1,1,1,1
25,38,male,2032,0.0,0.0010955171126758886,0.020398591007231487,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.6880072119999998,1.5160054090000001,1.344003606,1.172001803,1,2.0371139730000003,1.77783548,1.518556987,1.259278493,1,1.64397088,1.48297816,1.32198544,1.16099272,1,1,1,1,1,1,1,1,1,1,1
25,39,male,2033,0.0,0.0012713840056872477,0.02007551377624832,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.6880072119999998,1.5160054090000001,1.344003606,1.172001803,1,2.0371139730000003,1.77783548,1.518556987,1.259278493,1,1.64397088,1.48297816,1.32198544,1.16099272,1,1,1,1,1,1,1,1,1,1,1
25,40,male,2034,0.0,0.0014480075627442673,0.020218507180071663,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.65578588,1.49183941,1.32789294,1.16394647,1,1.939828551,1.7048714130000002,1.469914275,1.234957138,1,1.5877891030000002,1.4408418269999999,1.293894552,1.146947276,1,1,1,1,1,1,1,1,1,1,1
25,41,male,2035,0.0,0.0016253877099900367,0.020827571218701515,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.65578588,1.49183941,1.32789294,1.16394647,1,1.939828551,1.7048714130000002,1.469914275,1.234957138,1,1.5877891030000002,1.4408418269999999,1.293894552,1.146947276,1,1,1,1,1,1,1,1,1,1,1
25,42,male,2036,0.0,0.0018035245951383767,0.0219027060398517,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.65578588,1.49183941,1.32789294,1.16394647,1,1.939828551,1.7048714130000002,1.469914275,1.234957138,1,1.5877891030000002,1.4408418269999999,1.293894552,1.146947276,1,1,1,1,1,1,1,1,1,1,1
25,43,male,2037,0.0,0.002038694968103559,0.02336277569160964,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.65578588,1.49183941,1.32789294,1.16394647,1,1.939828551,1.7048714130000002,1.469914275,1.234957138,1,1.5877891030000002,1.4408418269999999,1.293894552,1.146947276,1,1,1,1,1,1,1,1,1,1,1
25,44,male,2038,0.0,0.0023301421648399233,0.02474170961302574,0.0,0.104668324895324,1000,5,0.2,0.2,0.2,0.2,0.2,1.65578588,1.49183941,1.32789294,1.16394647,1,1.939828551,1.7048714130000002,1.469914275,1.234957138,1,1.5877891030000002,1.4408418269999999,1.293894552,1.146947276,1,1,1,1,1,1,1,1,1,1,1
25,45,male,2039,0.0,0.00267786633306129,0.026039507730243088,0.0,0.10819419164593799,1000,5,0.2,0.2,0.2,0.2,0.2,1.612672664,1.459504498,1.306336332,1.153168166,1,1.824728753,1.618546565,1.4123643769999998,1.2061821879999999,1,1.520253557,1.3901901680000002,1.2601267790000001,1.130063389,1,1,1,1,1,1,1,1,1,1,1
25,46,male,2040,0.0,0.003081867325053839,0.027256170043261686,0.0,0.10819419164593799,1000,5,0.2,0.2,0.2,0.2,0.2,1.612672664,1.459504498,1.306336332,1.153168166,1,1.824728753,1.618546565,1.4123643769999998,1.2061821879999999,1,1.520253557,1.3901901680000002,1.2601267790000001,1.130063389,1,1,1,1,1,1,1,1,1,1,1
25,47,male,2041,0.0,0.003542145288531391,0.028391696552081527,0.0,0.10819419164593799,1000,5,0.2,0.2,0.2,0.2,0.2,1.612672664,1.459504498,1.306336332,1.153168166,1,1.824728753,1.618546565,1.4123643769999998,1.2061821879999999,1,1.520253557,1.3901901680000002,1.2601267790000001,1.130063389,1,1,1,1,1,1,1,1,1,1,1
25,48,male,2042,0.0,0.0040587000757801245,0.029446087330559527,0.0,0.10819419164593799,1000,5,0.2,0.2,0.2,0.2,0.2,1.612672664,1.459504498,1.306336332,1.153168166,1,1.824728753,1.618546565,1.4123643769999998,1.2061821879999999,1,1.520253557,1.3901901680000002,1.2601267790000001,1.130063389,1,1,1,1,1,1,1,1,1,1,1
25,49,male,2043,0.0,0.0046224990605315975,0.03009348029905409,0.0,0.10819419164593799,1000,5,0.2,0.2,0.2,0.2,0.2,1.612672664,1.459504498,1.306336332,1.153168166,1,1.824728753,1.618546565,1.4123643769999998,1.2061821879999999,1,1.520253557,1.3901901680000002,1.2601267790000001,1.130063389,1,1,1,1,1,1,1,1,1,1,1
25,50,male,2044,0.0,0.005177265492871537,0.030415011335620867,0.0,0.10819419164593799,1000,5,0.2,0.2,0.2,0.2,0.2,1.559555518,1.4196666390000001,1.2797777590000001,1.13988888,1,1.695587657,1.5216907430000002,1.347793829,1.173896914,1,1.442992176,1.332244132,1.2214960879999999,1.1107480440000002,1,1,1,1,1,1,1,1,1,1,1
25,51,male,2045,0.0,0.0057229992250861245,0.030410680440259866,0.0,0.10819419164593799,1000,5,0.2,0.2,0.2,0.2,0.2,1.559555518,1.4196666390000001,1.2797777590000001,1.13988888,1,1.695587657,1.5216907430000002,1.347793829,1.173896914,1,1.442992176,1.332244132,1.2214960879999999,1.1107480440000002,1,1,1,1,1,1,1,1,1,1,1
25,52,male,2046,0.0,0.0062597003310322676,0.030080487465257263,0.0,0.10819419164593799,1000,5,0.2,0.2,0.2,0.2,0.2,1.559555518,1.4196666390000001,1.2797777590000001,1.13988888,1,1.695587657,1.5216907430000002,1.347793829,1.173896914,1,1.442992176,1.332244132,1.2214960879999999,1.1107480440000002,1,1,1,1,1,1,1,1,1,1,1
25,53,male,2047,0.0,0.006787368736853058,0.02942443263218379,0.0,0.10819419164593799,1000,5,0.2,0.2,0.2,0.2,0.2,1.559555518,1.4196666390000001,1.2797777590000001,1.13988888,1,1.695587657,1.5216907430000002,1.347793829,1.173896914,1,1.442992176,1.332244132,1.2214960879999999,1.1107480440000002,1,1,1,1,1,1,1,1,1,1,1
25,54,male,2048,0.0,0.007306004590262316,0.028442515719468712,0.0,0.10819419164593799,1000,5,0.2,0.2,0.2,0.2,0.2,1.559555518,1.4196666390000001,1.2797777590000001,1.13988888,1,1.695587657,1.5216907430000002,1.347793829,1.173896914,1,1.442992176,1.332244132,1.2214960879999999,1.1107480440000002,1,1,1,1,1,1,1,1,1,1,1
25,55,male,2049,0.0,0.007871717946127847,0.027363893818157296,0.0,0.09988542111393502,1000,5,0.2,0.2,0.2,0.2,0.2,1.497502973,1.37312723,1.248751487,1.1243757429999999,1,1.55642919,1.4173218930000002,1.278214595,1.1391072979999999,1,1.357801319,1.268350989,1.17890066,1.08945033,1,1,1,1,1,1,1,1,1,1,1
25,56,male,2050,0.0,0.008493541504575,0.02651442886017733,0.0,0.09988542111393502,1000,5,0.2,0.2,0.2,0.2,0.2,1.497502973,1.37312723,1.248751487,1.1243757429999999,1,1.55642919,1.4173218930000002,1.278214595,1.1391072979999999,1,1.357801319,1.268350989,1.17890066,1.08945033,1,1,1,1,1,1,1,1,1,1,1
25,57,male,2051,0.0,0.00917147526560378,0.0258941208455288,0.0,0.09988542111393502,1000,5,0.2,0.2,0.2,0.2,0.2,1.497502973,1.37312723,1.248751487,1.1243757429999999,1,1.55642919,1.4173218930000002,1.278214595,1.1391072979999999,1,1.357801319,1.268350989,1.17890066,1.08945033,1,1,1,1,1,1,1,1,1,1,1
25,58,male,2052,0.0,0.009905519229214186,0.02550296977421172,0.0,0.09988542111393502,1000,5,0.2,0.2,0.2,0.2,0.2,1.497502973,1.37312723,1.248751487,1.1243757429999999,1,1.55642919,1.4173218930000002,1.278214595,1.1391072979999999,1,1.357801319,1.268350989,1.17890066,1.08945033,1,1,1,1,1,1,1,1,1,1,1
25,59,male,2053,0.0,0.010695673469263128,0.025340975646226078,0.0,0.09988542111393502,1000,5,0.2,0.2,0.2,0.2,0.2,1.497502973,1.37312723,1.248751487,1.1243757429999999,1,1.55642919,1.4173218930000002,1.278214595,1.1391072979999999,1,1.357801319,1.268350989,1.17890066,1.08945033,1,1,1,1,1,1,1,1,1,1,1
25,60,male,2054,0.0,0.011541937838036783,0.025408138461571878,0.0,0.09988542111393502,1000,5,0.2,0.2,0.2,0.2,0.2,1.3609132659999998,1.27068495,1.180456633,1.090228317,1,1.483346151,1.362509613,1.2416730759999999,1.120836538,1,1.3753613219999998,1.2815209920000001,1.187680661,1.093840331,1,1,1,1,1,1,1,1,1,1,1
25,61,male,2055,0.0,0.012424111215010329,0.025543310861739672,0.0,0.09988542111393502,1000,5,0.2,0.2,0.2,0.2,0.2,1.3609132659999998,1.27068495,1.180456633,1.090228317,1,1.483346151,1.362509613,1.2416730759999999,1.120836538,1,1.3753613219999998,1.2815209920000001,1.187680661,1.093840331,1,1,1,1,1,1,1,1,1,1,1
25,62,male,2056,0.0,0.013286083397602136,0.025517335755684184,0.0,0.09988542111393502,1000,5,0.2,0.2,0.2,0.2,0.2,1.3609132659999998,1.27068495,1.180456633,1.090228317,1,1.483346151,1.362509613,1.2416730759999999,1.120836538,1,1.3753613219999998,1.2815209920000001,1.187680661,1.093840331,1,1,1,1,1,1,1,1,1,1,1
25,63,male,2057,0.0,0.014127854385812209,0.02533021329111924,0.0,0.09988542111393502,1000,5,0.2,0.2,0.2,0.2,0.2,1.3609132659999998,1.27068495,1.180456633,1.090228317,1,1.483346151,1.362509613,1.2416730759999999,1.120836538,1,1.3753613219999998,1.2815209920000001,1.187680661,1.093840331,1,1,1,1,1,1,1,1,1,1,1
25,64,male,2058,0.0,0.014949424179640545,0.02498194339418793,0.0,0.09988542111393502,1000,5,0.2,0.2,0.2,0.2,0.2,1.3609132659999998,1.27068495,1.180456633,1.090228317,1,1.483346151,1.362509613,1.2416730759999999,1.120836538,1,1.3753613219999998,1.2815209920000001,1.187680661,1.093840331,1,1,1,1,1,1,1,1,1,1,1
25,65,male,2059,0.0,0.015750792852944052,0.024472526064890247,0.0,0.08291706860313498,1000,5,0.2,0.2,0.2,0.2,0.2,1.216564099,1.1624230740000001,1.108282049,1.054141025,1,1.324096382,1.243072287,1.162048191,1.081024096,1,1.377618629,1.283213972,1.188809314,1.0944046570000001,1,1,1,1,1,1,1,1,1,1,1
25,66,male,2060,0.0,0.016531960258008915,0.023801961377083115,0.0,0.08291706860313498,1000,5,0.2,0.2,0.2,0.2,0.2,1.216564099,1.1624230740000001,1.108282049,1.054141025,1,1.324096382,1.243072287,1.162048191,1.081024096,1,1.377618629,1.283213972,1.188809314,1.0944046570000001,1,1,1,1,1,1,1,1,1,1,1
25,67,male,2061,0.0,0.017265798751694966,0.023254282918564354,0.0,0.08291706860313498,1000,5,0.2,0.2,0.2,0.2,0.2,1.216564099,1.1624230740000001,1.108282049,1.054141025,1,1.324096382,1.243072287,1.162048191,1.081024096,1,1.377618629,1.283213972,1.188809314,1.0944046570000001,1,1,1,1,1,1,1,1,1,1,1
25,68,male,2062,0.0,0.017972509454527025,0.02299063819555724,0.0,0.08291706860313498,1000,5,0.2,0.2,0.2,0.2,0.2,1.216564099,1.1624230740000001,1.108282049,1.054141025,1,1.324096382,1.243072287,1.162048191,1.081024096,1,1.377618629,1.283213972,1.188809314,1.0944046570000001,1,1,1,1,1,1,1,1,1,1,1
